seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,,Mobile,% mobile
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,206,SEN,Senegal,0.24,2021,"ITU estimates based on ARTP Rapport sur le marche des communications electriques 2021 and 2022 and Rapports trimestriel du marche des communications electriques 2022 and 2023, multiple editions.",ITU estimate.,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,206,SEN,Senegal,0.38,2022,,Autorité de Régulation des Télécommunications et des Postes (ARTP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.61,61.6%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,207,SYC,Seychelles,0.0145964,2018,,"Office of the Vice-President, Department of Information Communications Technology","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,207,SYC,Seychelles,0.0156487,2019,,"Office of the Vice-President, Department of Information Communications Technology","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,207,SYC,Seychelles,0.018683,2020,,"Office of the Vice-President, Department of Information Communications Technology","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,207,SYC,Seychelles,0.024103,2021,,"Office of the Vice-President, Department of Information Communications Technology","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,207,SYC,Seychelles,0.031885,2022,,"Office of the Vice-President, Department of Information Communications Technology","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.009024,22.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,209,SLB,Solomon Islands,0.00054,2016,,Telecommunications Commission.,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,209,SLB,Solomon Islands,0.00071,2017,,Telecommunications Commission.,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,209,SLB,Solomon Islands,0.00088,2018,,Telecommunications Commission Solomon Islands,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,210,SLV,El Salvador,0.47546,2017,,Superintendencia General de Electricidad y Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,210,SLV,El Salvador,0.76676,2018,,Superintendencia General de Electricidad y Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,213,SMR,San Marino,0.038,2022,,TELECOMMUNICATION SECTOR,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0032,7.8%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,218,STP,Sao Tome and Principe,0.00252381,2019,,Autoridade Geral de Regulação,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,218,STP,Sao Tome and Principe,0.004417,2020,,Autoridade Geral de Regulação,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,218,STP,Sao Tome and Principe,0.00993,2021,,Autoridade Geral de Regulação,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,218,STP,Sao Tome and Principe,0.01322,2022,,Autoridade Geral de Regulação,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.00178,11.9%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,0.79,2014,,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,1.62,2015,Estimates.,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,2.7,2016,,OFCOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,3.6,2017,Estimates.,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,4.37,2018,Estimates.,OFCOM,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,5.42,2019,Estimates,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,7.48,2020,Estimates,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,8.71381,2021,Telecommunications statistics 2021 / Estimated value,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,219,CHE,Switzerland,9.04029,2022,Telecommunications statistics 2022 / Provisional data and estimated value,Office Fédéral de la Communication,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,1.8675,17.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,220,SUR,Suriname,9.49e-006,2018,,Telecommunication Authority Suriname,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,220,SUR,Suriname,2.92e-005,2019,,Telecommunications Authority Suriname (TAS),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,220,SUR,Suriname,0.000353,2020,,Telecommunications Authority Suriname (TAS),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,221,SVN,Slovenia,6.12,2021,Estimate of most operators.,Agency for Communication Networks and Services of the Republic of Slovenia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,221,SVN,Slovenia,6.99,2022,Estimate of most operators.,Agency for Communication Networks and Services of the Republic of Slovenia,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.32,4.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,224,SYR,Syrian Arab Republic,2.42,2018,,SY-TPRA,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,224,SYR,Syrian Arab Republic,3.166,2019,,Syrian Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,224,SYR,Syrian Arab Republic,3.818,2020,,Syrian Telecommunication Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,226,TCD,Chad,0,2019,,Autorité de Régulation des Communications Électroniques et des Postes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,226,TCD,Chad,0,2020,,Autorité de Régulation des Communications Électroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,226,TCD,Chad,0,2021,,Autorité de Régulation des Communications Électroniques et des Postes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,226,TCD,Chad,0,2022,,Autorité de Régulation des Communications Électroniques et des Postes,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0,#DIV/0!
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,7.86327,2017,7'863'271 terabytes.The figure was estimated in cooperation with one of the largest peering centres in Czech Republic and several major providers of Internet access services.,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,9.47561,2018,The figure was estimated in cooperation with one of the largest peering canters in Czech Republic.,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,6.46244,2019,The indicator was newly included in the regular data collection realized by CTU so the figure was not estimated in cooperation with one of the largest peering centers in Czech Republic any more. The decline of figure can be caused by this change.,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,9.89561,2020,Estimates,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,12.2178,2021,,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,227,CZE,Czech Republic,13.0965,2022,,Czech Telecommunication Office,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.87707,6.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.0024072,2016,Trafic data en downlink et uplink en Mo de Togo Telecom,Autorité de Règlementation des secteurs de Postes et de Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.020805,2018,,Autorité de Règlementation des secteurs de Postes et de Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.00854044,2019,"Trafic data de Togo Telecom, CAFE Informatique, Téolis et GVA",Autorité de Régulation des Communications Electroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.070526,2020,"Trafic data de Togo Telecom, CAFE Informatique, Téolis et GVA",Autorité de Régulation des Communications Electroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.14992,2021,"Trafic data de Togo Telecom, CAFE Informatique, Téolis et GVAActualisation de la valeur de 2021 en utilisant la conversion 1Eb=10^12 Mo au lieu 1 Eb=(1024)^4 Mo utilisé auparavant",Autorité de Régulation des Communications Electroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,228,TGO,Togo,0.309385,2022,Actualisation des des données 2022,Autorité de Régulation des Communications Electroniques et des Postes (ARCEP),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.0645679,17.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,8.28,2017,,Office of the National Broadcasting and Telecommunications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,11.32,2018,NBTC,Office of The National Broadcasting and Telecommunications Commission (NBTC),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,12.36,2019,NBTC,The National Broadcasting and Telecommunications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,35.141,2020,NBTC,Office of The National Broadcasting and Telecommunications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,43.346,2021,NBTC,The National Broadcasting and Telecommunications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,229,THA,Thailand,47.947,2022,,The National Broadcasting and Telecommunications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,24.07,33.4%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,232,TON,Tonga,0.002339,2021,,"Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,234,TTO,Trinidad and Tobago,0.43,2017,Includes data from only 2 operators,Telecommunications Authority of Trinidad and Tobago,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,234,TTO,Trinidad and Tobago,0.5163,2019,,Telecommunications Authority of Trinidad and Tobago,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,234,TTO,Trinidad and Tobago,1.05611,2020,,Telecommunications Authority of Trinidad and Tobago (TATT),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,234,TTO,Trinidad and Tobago,1.27385,2021,,Telecommunications Authority of Trinidad and Tobago (TATT),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,234,TTO,Trinidad and Tobago,1.44168,2022,,Telecommunications Authority of Trinidad and Tobago (TATT),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.105695,6.8%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,0.27,2014,Estimates,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,0.35,2015,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,0.5,2016,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,0.73,2017,Estimation,Instance Nationale des Télécommunications de Tunisie,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,1.78,2018,Estimation,Instance Nationale des Télécommunications de Tunisie,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,1.58,2019,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,2.37,2020,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,3.57,2021,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,235,TUN,Tunisia,4.34,2022,Estimation,Instance Nationale des Télécommunications,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.82,15.9%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,4.03,2014,,Information and Communication Technologies Authority (ICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,5.92,2015,,Information and Communication Technologies Authority (ICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,7.5,2016,,Information and Communication Technologies Authority (ICTA) of Turkey,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,10.4,2017,,Information and Communication Technologies Authority (ICTA) of Turkey,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,13.3,2018,,Information and Communication Technologies Authority of Turkey,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,17.7,2019,,Information and Communication Technologies Authority (ICTA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,28.1,2020,,Information and Communication Technologies Authority (BTK),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,40.2,2021,,Information and Communication Technologies Authority of Türkiye (BTK),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,236,TUR,Türkiye,49.8,2022,,Information and Communication Technologies Authority of Türkiye (BTK),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,11,18.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,238,TZA,Tanzania,0.006,2020,,Tanzania Communications Regulatory Authority (TCRA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,238,TZA,Tanzania,0.0084,2021,,Tanzania Communications Regulatory Authority (TCRA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,238,TZA,Tanzania,0.012786,2022,,Tanzania Communications Regulatory Authority (TCRA),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.752836,98.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,3.49,2016,,Telecommunications  Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,9.704,2017,,Telecommunications  Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,10.54,2018,,Telecommunications and Digital Government Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,10.615,2019,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,14.64,2020,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,18.52,2021,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,239,ARE,United Arab Emirates,24.964,2022,,Telecommunications Regulatory Authority,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,2.22,8.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,240,UGA,Uganda,0.000298995,2018,,Uganda Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,240,UGA,Uganda,5e-005,2019,,Uganda Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,240,UGA,Uganda,0.013136,2020,,Uganda Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,240,UGA,Uganda,0.020993,2021,,Uganda Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,240,UGA,Uganda,0.02807,2022,,Uganda Communications Commission,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.392584,93.3%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,242,URY,Uruguay,1.29589,2018,Exabytes,URSEC,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,242,URY,Uruguay,1.5792,2019,"1655929 TB = 1,5792 Ex",Unidad Reguladora de Servicios de Comunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,242,URY,Uruguay,2.2794,2020,"2390072 TB = 2,2794 Ex",Unidad Reguladora de Servicios de Comunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,242,URY,Uruguay,2.8266,2021,2.826.685 TB,Unidad Reguladora de Servicios de Comunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,242,URY,Uruguay,3.3189,2022,3.318.916 TB,Unidad Reguladora de Servicios de Comunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,0.500807,13.1%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,0.02,2014,,"State Committee for Communications, Informatization and Telecommunication Technologies","Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,0.191849,2017,,Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,0.463971,2018,,Ministry of Development of the Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,1.02587,2019,,Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,2.24265,2020,,Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,2.92949,2021,,Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,245,UZB,Uzbekistan,3.96043,2022,,Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,1.88063,32.2%
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,0.2,2016,,Comisión Nacional de Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,0.613,2017,Preliminary.,Comisión Nacional de Telecomunicaciones (CONATEL),"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,0.6064,2018,Preliminary.,CONATEL,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
13067,i135tfb,Fixed-broadband Internet traffic,,exabytes,247,VEN,Venezuela,0.5236,2019,,Comisión Nacional de Telecomunicaciones,"Refers to traffic generated by fixed broadband subscribers measured at the end-user access point, measured adding up download and upload traffic",,,
